name,street_address,city,state,postal_code,country,latitude,longitude,phone,website,rating_value,review_count,services,category,google_place_id,description,source,canonical_url,is_chain,chain_name
AdventHealth Wellness Center Wesley Chapel,2700 Healing Wy Ste 101,Wesley Chapel,FL,33543,US,28.1967309,-82.3517779,(813) 929-5252,https://www.adventhealth.com/wellness-centers/adventhealth-wellness-center-wesley-chapel,4.4,88.0,"Infrared Sauna, Massage, Traditional Sauna",,ChIJ6ZYm9NuwwogRYes1ca4DU5A,"Traditional Sauna available in Wesley Chapel, Florida. Membership available.",plunge,https://plungesaunafinder.com/florida/wesley-chapel/adventhealth-wellness-center-wesley-chapel,False,
Florida Float Spa Wesley Chapel,2664 Cypress Ridge Blvd. #101,Wesley Chapel,FL,33544,US,28.193385,-82.3774226,(833) 356-2887,http://www.floridafloatspa.com/,4.8,46.0,"Float, Infrared Sauna, Cold Plunge, PEMF Therapy, Massage",,ChIJza-5lXexwogR2iE50kbxLks,"Float available in Wesley Chapel, Florida. Day Pass available.",plunge,https://plungesaunafinder.com/florida/wesley-chapel/florida-float-spa-wesley-chapel,False,
"HOTWORX - Wesley Chapel, FL - Wiregrass",28329 Paseo Drive Unit #110,Wesley Chapel,FL,33543,US,28.1890436,-82.3481058,(813) 395-2882,https://www.hotworx.net/studio/wesleychapel-wiregrass,4.8,91.0,Infrared Sauna,,ChIJlbbAgB6xwogRoqyMD1svMUI,"Infrared Sauna available in Wesley Chapel, Florida. Membership available.",plunge,https://plungesaunafinder.com/florida/wesley-chapel/hotworx-wesley-chapel-fl-wiregrass,True,HOTWORX
Revive Sauna Suites,2607 Windguard Cir STE 101,Wesley Chapel,FL,33544,US,28.19429,-82.3550938,(813) 333-5901,https://www.revivesaunasuites.com/,5.0,53.0,"Infrared Sauna, Red Light Therapy, Halotherapy",,ChIJy5V--S-xwogReCEoHLQgToY,"Infrared Sauna available in Wesley Chapel, Florida. Day Pass available.",plunge,https://plungesaunafinder.com/florida/wesley-chapel/revive-sauna-suites,False,
SOHO Wellness & Med Spa | Wesley Chapel,2008 Ashley Oaks Cir,Wesley Chapel,FL,33544,US,28.1901472,-82.3619081,(813) 512-6920,https://soho-wellness.com/,4.8,122.0,"Infrared Sauna, Massage",,ChIJ6Z-Hv22xwogRQrzHhDAV85w,"Infrared Sauna available in Wesley Chapel, Florida. Private Session available.",plunge,https://plungesaunafinder.com/florida/wesley-chapel/soho-wellness-med-spa-wesley-chapel,False,
Spot On Massage Alternative Care,3748 Turman Loop,Wesley Chapel,FL,33544,US,28.2118005,-82.3550555,(813) 452-4184,http://www.myspotonmassage.com/,4.9,76.0,"Infrared Sauna, Lymphatic Drainage, Massage, Halotherapy, Red Light Therapy",,ChIJlY6zOTWxwogRJocA0-pjV20,"Infrared Sauna available in Wesley Chapel, Florida. Private Session available.",plunge,https://plungesaunafinder.com/florida/wesley-chapel/spot-on-massage-alternative-care,False,
LA Fitness,4454 Hollywood Blvd,West Melbourne,FL,32904,US,28.0370148,-80.6537975,(321) 373-0049,https://www.lafitness.com/Pages/clubhome.aspx?clubid=1111&utm_source=google&utm_medium=googlemaps&utm_campaign=maps,4.2,890.0,"Hot Tub, Infrared Sauna, Traditional Sauna",,ChIJxS-5qJkN3ogRssNPkK3HsEs,"Traditional Sauna available in West Melbourne, Florida. Day Pass available.",plunge,https://plungesaunafinder.com/florida/west-melbourne/la-fitness-4454,True,LA Fitness
Balance Point Acupuncture,400 Executive Center Dr #202,West Palm Beach,FL,33401,US,26.7132659,-80.078138,(561) 615-4535,http://balancepointacu.com/,4.8,55.0,"Infrared Sauna, Massage",,ChIJP33mhRTW2IgRFmIAfnkGThQ,"Infrared Sauna available in West Palm Beach, Florida. Private Session available.",plunge,https://plungesaunafinder.com/florida/west-palm-beach/balance-point-acupuncture,False,
HOTKOR,2730 S Dixie Hwy #4,West Palm Beach,FL,33405,US,26.6892731,-80.054212,(561) 895-9958,https://www.hotkor.com/,5.0,10.0,"Cold Plunge, Infrared Sauna, Traditional Sauna",,ChIJAXVpx8zX2IgR6aNIncxieUs,"Traditional Sauna available in West Palm Beach, Florida. Day Pass available.",plunge,https://plungesaunafinder.com/florida/west-palm-beach/hotkor,False,
Restore Hyper Wellness,2795 S Dixie Hwy,West Palm Beach,FL,33405,US,26.688699,-80.0551362,(561) 858-8855,http://www.restore.com/locations/fl-west-palm-beach-fl008?utm_source=gmb&utm_medium=Yext&y_source=1_NjAxNDQ2NDItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,4.9,204.0,"Cryotherapy, Red Light Therapy, Infrared Sauna, Massage, Lymphatic Drainage",,ChIJc0flWczX2IgRSx2u2Ftdz40,"Cryotherapy available in West Palm Beach, Florida. Day Pass available.",plunge,https://plungesaunafinder.com/florida/west-palm-beach/restore-hyper-wellness-2795,True,Restore Hyper Wellness
Slawth Haus,"separate white building in back, 1264 Wynnewood Dr",West Palm Beach,FL,33417,US,26.6963719,-80.1334789,(561) 475-8375,https://www.slawthhaus.com/,5.0,76.0,"Cold Plunge, Infrared Sauna, Traditional Sauna",,ChIJQazR4gAp2YgRX5uTQaKysNI,"Traditional Sauna available in West Palm Beach, Florida. Day Pass available.",plunge,https://plungesaunafinder.com/florida/west-palm-beach/slawth-haus,False,
TRAPHOUSE Palm Beach,500 Claremore Dr,West Palm Beach,FL,33401,US,26.6943295,-80.0560278,(561) 587-9762,http://traphousepalmbeach.com/,4.2,17.0,"Cold Plunge, Infrared Sauna",,ChIJKRS-0APX2IgRTsxPTot7ilw,"Cold Plunge available in West Palm Beach, Florida. Membership available.",plunge,https://plungesaunafinder.com/florida/west-palm-beach/traphouse-palm-beach,False,
LA Fitness Windermere Florida,4768 The Grove Drive,Windermere,FL,34786,US,28.4917165,-81.51078,,https://www.lafitness.com/Pages/clubhome.aspx?clubid=696&utm_source=google&utm_medium=googlemaps&utm_campaign=maps,,,Traditional Sauna,,,,plunge,https://plungesaunafinder.com/florida/windermere/la-fitness-windermere-florida,True,LA Fitness
"HOTWORX - Winter Garden, FL (West Colonial)",15516 W Colonial Dr,Winter Garden,FL,34787,US,28.5505352,-81.6172628,(407) 516-0805,https://www.hotworx.net/studio/wintergarden-westcolonial,4.9,66.0,Infrared Sauna,,ChIJJR8TdZiF54gRvVDGSdlNG7I,"Infrared Sauna available in Winter Garden, Florida. Day Pass available.",plunge,https://plungesaunafinder.com/florida/winter-garden/hotworx-winter-garden-fl-west-colonial,True,HOTWORX
Herbal Health Spa & Sauna,1081 9th St,Winter Garden,FL,34787,US,28.5517716,-81.5748552,(407) 614-4643,https://www.herbalhealthspaandsauna.com/,4.9,697.0,"Infrared Sauna, Massage, Traditional Sauna",,ChIJFQaQXhaD54gRTAMAzshMlfQ,"Traditional Sauna available in Winter Garden, Florida. Private Session available.",plunge,https://plungesaunafinder.com/florida/winter-garden/herbal-health-spa-sauna,False,
Totally The Spa!,1223 Daniels Rd,Winter Garden,FL,34787,US,28.5491605,-81.5831541,(689) 220-4888,https://totallypsychedspa.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,5.0,3.0,"Halotherapy, Infrared Sauna",,ChIJLWhBVBSD54gR_B70F0RTGa4,"Halotherapy available in Winter Garden, Florida. Day Pass available.",plunge,https://plungesaunafinder.com/florida/winter-garden/totally-the-spa,False,
Perspire Sauna Studio,1903 Aloma Ave A,Winter Park,FL,32792,US,28.6013717,-81.327434,(407) 794-6590,https://perspiresaunastudio.com/fl/winter-park/,4.9,263.0,"Cold Plunge, Halotherapy, Infrared Sauna, Red Light Therapy",,ChIJGcmGdhJv54gRPC0rXMIh4zY,"Red Light Therapy available in Winter Park, Florida. Day Pass available.",plunge,https://plungesaunafinder.com/florida/winter-park/perspire-sauna-studio-1903,True,Perspire Sauna Studio
Restore Hyper Wellness,119 N Orlando Ave #101,Winter Park,FL,32789,US,28.5980081,-81.36611,(321) 972-3516,https://www.restore.com/locations/fl-winter-park-fl016?utm_source=gmb&utm_medium=Yext&y_source=1_MzE2Mjk4NTEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,4.9,636.0,"Cryotherapy, Red Light Therapy, Infrared Sauna",,ChIJm-c_wTpx54gRArV3nQtVASY,"Cryotherapy available in Winter Park, Florida. Membership available.",plunge,https://plungesaunafinder.com/florida/winter-park/restore-hyper-wellness-119,True,Restore Hyper Wellness
Arlise IR Sauna,"4900 Ivey Rd Building 800, Suite 800-C",Acworth,GA,30101,US,34.0384768,-84.6934533,(678) 218-6789,http://www.arlisehq.com/,,,Infrared Sauna,,,"Infrared Sauna available in Acworth, Georgia. Private Session available.",plunge,https://plungesaunafinder.com/georgia/acworth/arlise-ir-sauna,False,
Georgia Fitness Acworth,3362 Acworth Summit Blvd NW,Acworth,GA,30101,US,34.0374457,-84.677217,(678) 973-0635,https://georgiafitnessgyms.com/acworthga/,4.3,267.0,"Infrared Sauna, Massage, Traditional Sauna",,ChIJ97TywyE_9YgR5rXDUMucWiE,"Traditional Sauna available in Acworth, Georgia. Day Pass available.",plunge,,False,
The Spa at Barnsley Resort,597 Barnsley Gardens Rd NW,Adairsville,GA,30103,US,34.299159,-84.9851979,(770) 773-2465,https://www.barnsleyresort.com/recreation/spa/?utm_source=google-gbp&utm_medium=organic&utm_campaign=gbp,4.2,19.0,"Infrared Sauna, Lymphatic Drainage, Massage, Red Light Therapy, Steam Room, Traditional Sauna",,ChIJNaYu22CsiogR8Lcj_hFLAyE,"Traditional Sauna available in Adairsville, Georgia. Hotel Guests available.",plunge,https://plungesaunafinder.com/georgia/adairsville/the-spa-at-barnsley-resort,False,
Atlanta Colonic & Massage Spa,6710 Jamestown Dr,Alpharetta,GA,30005,US,34.1017341,-84.2335724,(770) 558-6900,https://atlantacolonicmassagespa.com/,5.0,624.0,"Infrared Sauna, Lymphatic Drainage, Massage, PEMF Therapy",,ChIJYZDJV3me9YgRvlKsB0cWmwg,"Infrared Sauna available in Alpharetta, Georgia. Private Session available.",plunge,https://plungesaunafinder.com/georgia/alpharetta/atlanta-colonic-massage-spa,False,
"HOTWORX - Alpharetta, GA - Halcyon",1620 Oak Farm Dr Suite 400,Alpharetta,GA,30005,US,34.1087165,-84.2171528,(770) 664-4747,https://www.hotworx.net/studio/alpharetta-halcyon/,4.9,123.0,Infrared Sauna,,ChIJ--yY_4yd9YgR29BDBg-opxw,"Infrared Sauna available in Alpharetta, Georgia. Membership available.",plunge,https://plungesaunafinder.com/georgia/alpharetta/hotworx-alpharetta-ga-halcyon,True,HOTWORX
Onelife Fitness - Crabapple,12315 Crabapple Rd,Alpharetta,GA,30004,US,34.0830056,-84.3552676,(770) 360-9997,https://www.onelifefitness.com/gyms/crabapple,3.9,229.0,"Infrared Sauna, Massage, Traditional Sauna",,ChIJZ-Owv4lz9YgR1Yoky0VYxVY,"Traditional Sauna available in Alpharetta, Georgia. Day Pass available.",plunge,https://plungesaunafinder.com/georgia/alpharetta/onelife-fitness-crabapple,True,Onelife Fitness
Restore Hyper Wellness,7155 Avalon Wy,Alpharetta,GA,30009,US,34.0714465,-84.2733685,(470) 361-2055,https://www.restore.com/locations/ga-alpharetta-ga002?utm_source=gmb&utm_medium=Yext&y_source=1_MzE2Mjk4NTUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,4.9,485.0,"Cryotherapy, Red Light Therapy, Infrared Sauna",,ChIJQVtnvpJ19YgR8PGYdKYnS9c,"Cryotherapy available in Alpharetta, Georgia. Membership available.",plunge,https://plungesaunafinder.com/georgia/alpharetta/restore-hyper-wellness-7155,True,Restore Hyper Wellness
"Southeast Leisure, LLC",775 Branch Dr,Alpharetta,GA,30004,US,34.1290436,-84.2215508,(770) 772-8070,https://www.southeastleisure.com/,4.6,8.0,"Infrared Sauna, Steam Room, Traditional Sauna",,ChIJLUZan86d9YgRL2X2gZ81nR0,"Traditional Sauna available in Alpharetta, Georgia. ",plunge,https://plungesaunafinder.com/georgia/alpharetta/southeast-leisure-llc,False,
The Salt Center: Float & Wellness Spa,2650 Holcomb Bridge Rd #410,Alpharetta,GA,30022,US,33.9995795,-84.2850326,(770) 676-7040,http://www.thesaltcenter.com/,4.9,301.0,"Halotherapy, Massage, Infrared Sauna, Lymphatic Drainage",,ChIJXfguO7YL9YgRwP5rNKiC9-Q,"Halotherapy available in Alpharetta, Georgia. Day Pass available.",plunge,https://plungesaunafinder.com/georgia/alpharetta/the-salt-center-float-wellness-spa,False,
Whole Body Detox Medspa,2410 Old Milton Pkwy Suite E,Alpharetta,GA,30009,US,34.0710012,-84.288674,(770) 674-2426,https://www.wholebodydetoxmedspa.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=6218324086941188172,,,"Infrared Sauna, Massage, Lymphatic Drainage",,,"Infrared Sauna available in Alpharetta, Georgia. Membership available.",plunge,https://plungesaunafinder.com/georgia/alpharetta/whole-body-detox-medspa,False,
Athens Skincare,"Blue Door, 297 Prince Ave STE 17",Athens,GA,30601,US,33.9601254,-83.3833997,(706) 425-9144,http://athensluxuryskincare.com/,5.0,31.0,"Infrared Sauna, Massage",,ChIJW3CkJ4dt9ogR3Bt3L8uib9Q,"Infrared Sauna available in Athens, Georgia. Private Session available.",plunge,https://plungesaunafinder.com/georgia/athens/athens-skincare,False,
The Body Temple Spa,435 Hawthorne Ave Ste 800,Athens,GA,30606,US,33.9561731,-83.4128463,(959) 400-9242,https://thebodytemplespas.com/,5.0,66.0,"Cold Plunge, Infrared Sauna, Lymphatic Drainage, Massage, Traditional Sauna",,ChIJQ278Aa5t9ogR6FCB-yhz2Ck,"Traditional Sauna available in Athens, Georgia. Membership available.",plunge,https://plungesaunafinder.com/georgia/athens/the-body-temple-spa,False,
Urban Sanctuary Spa,1348 Jordan Dr,Athens,GA,30606,US,33.920836,-83.443708,(762) 310-0300,https://www.urbansanctuaryspa.com/,4.7,23.0,"Infrared Sauna, Massage, Lymphatic Drainage",,ChIJm_9m4ttz9ogRvEPFliUGOTE,"Infrared Sauna available in Athens, Georgia. Membership available.",plunge,https://plungesaunafinder.com/georgia/athens/urban-sanctuary-spa,False,
Do Not Disturb,675 Ponce De Leon Ave NE E186,Atlanta,GA,30308,US,33.7716327,-84.3651258,(404) 590-6408,https://donotdisturbatl.com/,4.9,91.0,"Cold Plunge, Infrared Sauna, Massage, Traditional Sauna",,ChIJm9pc094F9YgRtQ0LIL5M1EM,"Traditional Sauna available in Atlanta, Georgia. Day Pass available.",plunge,https://plungesaunafinder.com/georgia/atlanta/do-not-disturb,False,
Heal Thyself Atlanta,158 Moreland Ave SE,Atlanta,GA,30316,US,33.7490296,-84.3488349,(470) 558-6339,https://www.healthyselfatl.com/,4.7,225.0,"Float, Infrared Sauna, Lymphatic Drainage, Massage, Traditional Sauna",,ChIJPZ0hE7gD9YgRuq-5-hNJ_X8,"Massage available in Atlanta, Georgia. Private Session available.",plunge,https://plungesaunafinder.com/georgia/atlanta/heal-thyself-atlanta,False,
Nette's Essentials Massage,1874 Piedmont Ave NE #405D,Atlanta,GA,30324,US,33.8078903,-84.3675532,(404) 668-0919,https://nettes-essentials-massage.zoca.ai/?utm_source=googlemaps&utm_medium=googlemaps&utm_campaign=googlemaps,5.0,55.0,"Massage, Infrared Sauna",,ChIJq6qqqjcE9YgRyMxAyDcfT4s,"Massage available in Atlanta, Georgia. Private Session available.",plunge,https://plungesaunafinder.com/georgia/atlanta/nette-s-essentials-massage,False,
Palm Beach Tan,3015 N Druid Hills Rd,Atlanta,GA,30329,US,33.8139615,-84.3098941,(404) 636-8267,https://palmbeachtan.com/locations/GA/Toco-Hills-North-Druid-Hills-North-East/?utm_source=google_my_business&utm_medium=organic&utm_campaign=seo&utm_content=ATL014,4.2,106.0,"Infrared Sauna, Red Light Therapy, Halotherapy",,ChIJt8SGoLMH9YgRP1QeEchKOAI,"Infrared Sauna available in Atlanta, Georgia. Day Pass available.",plunge,https://plungesaunafinder.com/georgia/atlanta/palm-beach-tan-toco-hills,True,Palm Beach Tan
Perspire Sauna Studio,322 Pharr Rd NE,Atlanta,GA,30305,US,33.8373363,-84.3770432,(678) 705-9257,https://www.perspiresaunastudio.com/ga/buckhead/,4.9,298.0,"Cold Plunge, Float, Halotherapy, Infrared Sauna, Red Light Therapy",,ChIJiUfk4q0F9YgRHFyATSxjB1A,"Red Light Therapy available in Atlanta, Georgia. Day Pass available.",plunge,https://plungesaunafinder.com/georgia/atlanta/perspire-sauna-studio-buckhead-village,True,Perspire Sauna Studio
Perspire Sauna Studio,1044 N Highland Ave NE,Atlanta,GA,30306,US,33.7830443,-84.354724,(404) 844-4976,https://perspiresaunastudio.com/ga/virginia-highland/,4.8,204.0,"Cold Plunge, Halotherapy, Infrared Sauna, Red Light Therapy",,ChIJE78DvTgF9YgRnQs4Ww6sRhE,"Red Light Therapy available in Atlanta, Georgia. Day Pass available.",plunge,https://plungesaunafinder.com/georgia/atlanta/perspire-sauna-studio-virginia-highland,True,Perspire Sauna Studio
Perspire Sauna Studio,915 W Peachtree St NW Ste. 2,Atlanta,GA,30309,US,33.779742,-84.3868116,(404) 962-0274,https://www.perspiresaunastudio.com/ga/midtown-atlanta/,4.8,51.0,"Cold Plunge, Halotherapy, Infrared Sauna, Red Light Therapy",,ChIJIZV9JKwF9YgRACsIJscAdgk,"Red Light Therapy available in Atlanta, Georgia. Day Pass available.",plunge,https://plungesaunafinder.com/georgia/atlanta/perspire-sauna-studio-midtown-atlanta,True,Perspire Sauna Studio
Perspire Sauna Studio Atlanta,5975 Roswell Rd Suite C-207,Atlanta,GA,30328,US,,,,https://www.perspiresaunastudio.com,4.9,130.0,"Infrared Sauna, Red Light Therapy",Infrared Sauna Studio,,,original,,True,Perspire Sauna Studio
Pulse Performance Studio Buckhead,2286 Peachtree Rd Suite B,Atlanta,GA,30309,US,33.8169388,-84.3904854,(404) 860-2333,https://www.pulseperformancebuckhead.com/?utm_source=gmb&utm_medium=organic&utm_campaign=maps_rank,5.0,53.0,Infrared Sauna,,ChIJydeGdvkF9YgRWeIiPJtbvOw,"Infrared Sauna available in Atlanta, Georgia. Membership available.",plunge,https://plungesaunafinder.com/georgia/atlanta/pulse-performance-studio-buckhead,False,
Restore Hyper Wellness,2250 Marietta Blvd NW Suite 208,Atlanta,GA,30318,US,33.8168495,-84.4483572,(678) 973-0388,https://www.restore.com/locations/ga-atlanta-westside-village-ga003?utm_source=gmb&utm_medium=Yext&y_source=1_MzE2Mjk4NTYtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,5.0,275.0,"Cryotherapy, Red Light Therapy, Infrared Sauna",,ChIJTXaafHkb9YgRZYe_WbzGWjA,"Cryotherapy available in Atlanta, Georgia. Membership available.",plunge,https://plungesaunafinder.com/georgia/atlanta/restore-hyper-wellness-bolton,True,Restore Hyper Wellness
Restore Hyper Wellness Atlanta,3637 Peachtree Rd NE Suite B,Atlanta,GA,30319,US,,,,https://restore.com,4.7,175.0,"Cryotherapy, Infrared Sauna, IV Therapy",Wellness Studio,,,original,,True,Restore Hyper Wellness
SweatHouz - Vinings,4300 Paces Ferry Rd SE Suite 468,Atlanta,GA,30339,US,33.8646646,-84.4658173,(404) 445-7900,http://www.sweathouz.com/,4.7,296.0,"Infrared Sauna, Cold Plunge",,ChIJwQx_3FQR9YgRMvsfTtw4v0g,"Infrared Sauna available in Atlanta, Georgia. Membership available.",plunge,https://plungesaunafinder.com/georgia/atlanta/sweathouz-vinings,True,SweatHouz
SweatHouz Infrared Sauna Studio,980 Howell Mill Rd NW Suite 4,Atlanta,GA,30318,US,33.7809584,-84.4109976,(678) 221-0510,http://www.sweathouz.com/,4.5,76.0,"Infrared Sauna, Cold Plunge",,ChIJQ4q1fiEF9YgRvUxdfTlF_nQ,"Infrared Sauna available in Atlanta, Georgia. Membership available.",plunge,https://plungesaunafinder.com/georgia/atlanta/sweathouz-infrared-sauna-studio-home-park,True,SweatHouz
SweetSpot VTox Detox Boutique and Wellness Studio,"Beya Salon, 1000 White St SW Studio Suite 200, Studio 125",Atlanta,GA,30310,US,33.7299435,-84.4186641,(404) 585-6351,http://www.sweetspotatlanta.com/,4.9,182.0,"Infrared Sauna, Massage, Traditional Sauna",,ChIJ-WyEKBMD9YgR8YL_HdfIJZo,"Traditional Sauna available in Atlanta, Georgia. Private Session available.",plunge,https://plungesaunafinder.com/georgia/atlanta/sweetspot-vtox-detox-boutique-and-wellness-studio,False,
The Spa at Four Seasons Atlanta,75 14th St NE,Atlanta,GA,30309,US,33.7864198,-84.3852221,(404) 253-3848,https://www.fourseasons.com/atlanta/spa/?utm_source=google&utm_medium=organicsearch&utm_campaign=tor-atl-spa-mid-seo-na&utm_content=na-na&utm_term=na,4.5,125.0,"Infrared Sauna, Massage, Steam Room, Traditional Sauna",,ChIJL8HnqUQE9YgRKs0lYWB-W-I,"Traditional Sauna available in Atlanta, Georgia. Day Pass available.",plunge,https://plungesaunafinder.com/georgia/atlanta/the-spa-at-four-seasons-atlanta,False,
The Wellness Noir,238 Walker St SW UNIT 15,Atlanta,GA,30313,US,33.7483433,-84.4023164,(770) 912-3820,https://thewellnessnoir.com/,,,"Infrared Sauna, Lymphatic Drainage, Massage, Traditional Sauna",,,"Traditional Sauna available in Atlanta, Georgia. Private Session available.",plunge,,False,
WellHaus Club,371 East Paces Ferry Rd NE Suite 125,Atlanta,GA,30305,US,33.8382357,-84.3750305,(470) 312-2141,https://wellhausclub.com/,5.0,53.0,"Infrared Sauna, Cold Plunge, Red Light Therapy, Float, Lymphatic Drainage, Massage",,ChIJHwwgkE0F9YgRcVoqkCNo7xY,"Infrared Sauna available in Atlanta, Georgia. Day Pass available.",plunge,https://plungesaunafinder.com/georgia/atlanta/wellhaus-club,False,
beem® Light Sauna - Atlanta Glenwood,475 Bill Kennedy Wy SE A,Atlanta,GA,30316,US,33.7408217,-84.3582825,(404) 900-9867,https://beemlightsauna.com/glenwood,4.6,64.0,"Infrared Sauna, Red Light Therapy",,ChIJO4FvFNYD9YgR-RTFj0SMXyw,"Red Light Therapy available in Atlanta, Georgia. Membership available.",plunge,https://plungesaunafinder.com/georgia/atlanta/beem-light-sauna-atlanta-glenwood,True,beem Light Sauna
